id,pubchem_name,pubchem_id,smiles,inchikey,mwt,clogp,pmic
11006647,api-1252;debio 1452,66780180,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12,QXTWSUQCXCWEHF-UHFFFAOYSA-N,375.1582915320001,3.6927200000000013,
92538103,,,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)C[C@@H](N)C(=O)N3)oc2ccccc12,AEHIWLAQKTVLCP-QGZVFWFLSA-N,390.1691905640001,2.6299199999999994,
86029193,,,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CC[C@H]([NH3+])C(=O)N3)oc2ccccc12.[Cl-],FCJIJHAQWMWXOH-FERBBOLQSA-N,440.1615183400001,-0.6927799999999977,
15968459,fluorouracil,3385,O=c1[nH]cc(F)c(=O)[nH]1,GHASVSINZRGABV-UHFFFAOYSA-N,130.017855556,-0.7977000000000001,
56240604,carmofur,2577,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,AOCCBINRVIKJHY-UHFFFAOYSA-N,257.117569592,0.8136999999999999,
45772418,etoposide,36462,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,VJJPUSNTGOMMGY-MRVIYFEKSA-N,588.1842910839999,1.3385999999999993,
