id,smiles,inchikey,mwt,clogp,SMILES,Name,Rep 1,Rep 2,Mean,pmic
42666241,O=c1c(O)c(-c2ccccc2)oc2ccccc12,HVQAJTFOCKOKIN-UHFFFAOYSA-N,238.06299418,3.1656000000000013,O=c1c(O)c(-c2ccccc2)oc2ccccc12,3-HYDROXYFLAVONE,0.87379,1.0517,0.962745,
24285550,COc1cccc(O)c1O,LPYUENQFPVNPHY-UHFFFAOYSA-N,140.047344116,1.1063999999999996,COc1cccc(O)c1O,3-METHOXYCATECHOL,0.90019,0.98082,0.940505,
30962989,CC(=O)O[C@@H]1CC2C(C)(C)C=CC[C@]2(C)C2CC[C@@]3(C)C(c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C,XESIJTFPTYJRCY-NBZZXXKMSA-N,468.2511888719999,5.381700000000005,CC(=O)O[C@@H]1CC2C(C)(C)C=CC[C@]2(C)C2CC[C@@]3(C)C(c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C,"3,4-DEHYDRO-1,2-DIHYDRO-3-DESOXO-GEDUNIN",0.95891,1.0044,0.981655,
50593492,COc1cc(C=O)cc(OC)c1OC,OPHQOIGEOHXOGX-UHFFFAOYSA-N,196.073558864,1.5248999999999997,COc1cc(C=O)cc(OC)c1OC,"3,4,5-TRIMETHOXYBENZALDEHYDE",0.98444,1.0013,0.99287,
16228121,O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,GPGOCTLAUAHUQO-UHFFFAOYSA-N,254.0579088,2.871200000000001,O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,"3,4'-DIHYDROXYFLAVONE",1.1969,1.3146,1.25575,
10579401,COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1,OWNRDLYPIYHOQK-UHFFFAOYSA-N,372.12090298,3.503000000000003,COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1,"3,4',5,6,7-PENTAMETHOXYFLAVONE",0.95417,1.06,1.007085,
97382133,O=c1c(O)c(-c2ccccc2)oc2cccc(O)c12,QHYWQIVTVQAKQF-UHFFFAOYSA-N,254.0579088,2.8712000000000013,O=c1c(O)c(-c2ccccc2)oc2cccc(O)c12,"3,5-DIHYDROXYFLAVONE",1.0498,1.0837,1.06675,
21870030,O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,UWQJWDYDYIJWKY-UHFFFAOYSA-N,254.0579088,2.871200000000001,O=c1c(O)c(-c2ccccc2)oc2cc(O)ccc12,"3,7-DIHYDROXYFLAVONE",1.0391,0.88492,0.96201,
11507096,COc1ccc2c(=O)c(OC)c(-c3ccccc3)oc2c1,CNDZOPXQZSXGSK-UHFFFAOYSA-N,282.089208928,3.4772000000000025,COc1ccc2c(=O)c(OC)c(-c3ccccc3)oc2c1,"3,7-DIMETHOXYFLAVONE",0.78035,1.0982,0.939275,
70934771,O=c1cc(-c2cccc(O)c2)oc2ccc(O)cc12,YHLLABKHTFWHSZ-UHFFFAOYSA-N,254.0579088,2.871200000000001,O=c1cc(-c2cccc(O)c2)oc2ccc(O)cc12,"3',6-DIHYDROXYFLAVONE",0.75648,1.0373,0.89689,
