id,smiles,inchikey,mwt,clogp,SMILES,Klebsiella pneumoniae: predicted MIC (µM),Klebsiella pneumoniae: predicted MIC (µg / mL),Klebsiella pneumoniae: log10(variance),Klebsiella pneumoniae: Tanimoto nearest neighbor to training data,pmic
29079421,Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1,PWAUCHMQEXVFJR-UHFFFAOYSA-N,612.1209371080001,0.3267200000000013,Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1,316.8973693847656,193.9795287251992,-2.2809388637542725,0.36283186078071594,
10647039,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,JIYMVSQRGZEYAX-UHFFFAOYSA-N,485.1380473279999,0.47000000000000114,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,15.244513511657715,7.395693633176858,-2.6039764881134033,0.41025641560554504,
87493465,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O.O=S(=O)(O)O,HFMDLUQUEXNBOP-UHFFFAOYSA-N,1300.7173067399995,-5.897600000000003,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O.O=S(=O)(O)O,98.9461669921875,128.70099447830333,-3.0276083946228027,0.4488188922405243,
10202577,Cl.N=C(N)n1cccn1,RBZRMBCLZMEYEH-UHFFFAOYSA-N,146.035923904,0.04647000000000007,Cl.N=C(N)n1cccn1,204.9983673095703,29.93712694375962,-2.406975507736206,0.1666666716337204,
96854074,Cl.Cl.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,WJLVQTJZDCGNJN-UHFFFAOYSA-N,576.1565517440001,5.018880000000002,Cl.Cl.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,136.48692321777344,78.63783187987265,-3.2563412189483643,0.3478260934352875,
10739038,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,HUXJGSHUVDWZAM-UHFFFAOYSA-N,224.068473484,1.3954199999999999,CCOC(=O)c1c(C)cc(O)c(C=O)c1O,480.1977233886719,107.59717181178937,-3.0816526412963867,0.26530611515045166,
30143097,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CSC12)c1csc(N)n1.[Na+],AZZMGZXNTDTSME-UHFFFAOYSA-M,477.0388841320001,-4.953199999999996,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CSC12)c1csc(N)n1.[Na+],0.5262312293052673,0.251032767308737,-2.2331295013427734,0.5813953280448914,
10764059,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,WIIZWVCIJKGZOK-UHFFFAOYSA-N,322.01232684400003,0.9089999999999998,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,45.16265106201172,14.542930556453062,-3.31919264793396,1.0,
84613517,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,XUBOMFCQGDBHNK-UHFFFAOYSA-N,375.15943440399997,1.9804,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,6.5048627853393555,2.440360737061253,-3.1054975986480713,1.0,
10829486,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1.[Na+],FLKYBGKDCCEQQM-UHFFFAOYSA-M,476.0119581760002,-4.966779999999997,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1.[Na+],77.59197235107422,36.93470584639719,-2.031252861022949,0.29591837525367737,
39011149,O=C1C=C2C(=CCOC2O)O1,ZRWPUFFVAOMMNM-UHFFFAOYSA-N,154.026608672,-0.2979000000000001,O=C1C=C2C(=CCOC2O)O1,1121.121826171875,172.68258324548407,-2.3674023151397705,0.1599999964237213,
57585884,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+],VUFGUVLLDPOSBC-UHFFFAOYSA-M,418.02692248000005,-3.738399999999995,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+],7.94268274307251,3.320255357246967,-2.7074012756347656,0.4625000059604645,
66612692,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,MQTOSJVFKKJCRP-UHFFFAOYSA-N,748.5085257439999,1.9007000000000054,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,403.8100280761719,302.2552459406052,-2.8723185062408447,0.26446279883384705,
43925741,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,NJCJBUHJQLFDSW-UHFFFAOYSA-N,363.105290656,1.6963,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,141.8361053466797,51.50144077684745,-2.8222572803497314,0.546875,
10449735,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1.[Cl-],MMRINLZOZVAPDZ-UHFFFAOYSA-N,516.1016375800001,-2.941199999999996,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1.[Cl-],1.1369560956954956,0.5867849331264062,-2.4433560371398926,0.6829268336296082,
94790366,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,PWNMXPDKBYZCOO-UHFFFAOYSA-N,461.10568458,2.639820000000001,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,48.032928466796875,22.1482562668704,-1.8999592065811157,0.41025641560554504,
67656018,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(C(C)O)C(O)C(O)C3N)C2O)OCC1(C)O,BRZYSWJRSDMWLG-UHFFFAOYSA-N,496.2744434799999,-5.612999999999998,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(C(C)O)C(O)C(O)C3N)C2O)OCC1(C)O,18.447227478027344,9.154887698308292,-2.570176601409912,0.3086419701576233,
52044757,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,BMACYHMTJHBPOX-UHFFFAOYSA-N,401.070925016,2.7863000000000016,Cl.NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,43.22628402709961,17.336806819414925,-2.2763102054595947,0.6029411554336548,
10967893,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O.Cl,XZVKOMOTDZLLDN-UHFFFAOYSA-N,406.123024656,2.9561200000000007,Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O.Cl,740.2152709960938,300.6184771473854,-2.6311872005462646,0.22727273404598236,
80015098,O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12.[Na+].[Na+],NAXFZVGOZUWLEP-UHFFFAOYSA-L,585.9987130320001,-8.586600000000008,O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12.[Na+].[Na+],16.278650283813477,9.539268308318048,-3.422396659851074,0.30630630254745483,
84632098,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,IEDVJHCEMCRBQM-UHFFFAOYSA-N,290.13789043599996,1.2575999999999998,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,6.423308849334717,1.8636453169945404,-2.80572772026062,1.0,
44861161,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,HVRLZEKDTUEKQH-UHFFFAOYSA-N,373.14447130799994,4.011300000000004,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,28.081329345703125,10.478392864611934,-3.010364294052124,0.2266666740179062,
36685547,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,XBJBPGROQZJDOJ-UHFFFAOYSA-N,369.130026096,1.6991999999999998,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,58.311500549316406,21.52452538943812,-2.552497148513794,0.5789473652839661,
95413871,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+],QRSPJBLLJXVPDD-UHFFFAOYSA-M,427.09680886399997,-2.9195999999999955,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+],126.7568130493164,54.13743208620651,-2.2802987098693848,0.2957746386528015,
17206037,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,NLVFBUXFDBBNBW-UHFFFAOYSA-N,467.25912776399997,-6.295799999999999,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,211.60968017578125,98.87655982130764,-1.7582411766052246,0.3181818127632141,
71564820,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,XEFQLINVKFYRCS-UHFFFAOYSA-N,287.951162504,5.144700000000002,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,41.15614700317383,11.850961352053346,-3.1602048873901367,1.0,
74564994,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1.Cl,KEQFDTJEEQKVLM-UHFFFAOYSA-N,559.005688596,1.4027999999999996,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1.Cl,0.611515462398529,0.3418406335987127,-2.0422024726867676,0.4455445408821106,
25772369,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,361.14378433999997,1.5439999999999998,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,7.2558722496032715,2.620413161563949,-1.9736698865890503,1.0,
11221274,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,SRZNHPXWXCNNDU-UHFFFAOYSA-N,575.0021445040002,-1.3974999999999984,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,736.7482299804688,423.63180561791853,-2.661592483520508,0.2970297038555145,
59047210,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,HBOMLICNUCNMMY-UHFFFAOYSA-N,267.096753896,-0.19628000000000012,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,118.87973022460938,31.75239144800359,-2.353661060333252,0.6140350699424744,
46829311,CC(N)O.Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1,JUAUJJPBJGQPET-UHFFFAOYSA-N,298.22564282,2.2922200000000004,CC(N)O.Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1,533.8281860351562,159.20123999967237,-2.732849359512329,0.39024388790130615,
78269705,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,SPFYMRJSYKOXGV-UHFFFAOYSA-N,359.16451978400005,2.3156,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,1.4127984046936035,0.5074270652563518,-2.207610845565796,1.0,
95241970,NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12,SLAYUXIURFNXPG-UHFFFAOYSA-N,519.099473392,-0.7101999999999984,NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12,565.770751953125,293.6912959341002,-2.3967642784118652,0.29629629850387573,
48411103,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,DPSPPJIUMHPXMA-UHFFFAOYSA-N,261.080121464,2.346,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,2.9987921714782715,0.7829250058954538,-2.109590768814087,0.4838709533214569,
10408082,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21.CS(=O)(=O)O,HQQSBEDKMRHYME-UHFFFAOYSA-N,429.13698470799994,1.1145000000000003,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21.CS(=O)(=O)O,4.2364420890808105,1.8180139616169613,-2.2282702922821045,0.8999999761581421,
37644530,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,OGJPXUAPXNRGGI-UHFFFAOYSA-N,319.133219656,1.2683,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,7.892192840576172,2.5186610492673167,-2.469256639480591,1.0,
70553699,Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,KNWODGJQLCISLC-UHFFFAOYSA-N,421.100475556,2.7985000000000007,Cl.O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,1.8073010444641113,0.7610553410621042,-1.8987739086151123,0.6379310488700867,
11472215,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,DZMVCVMFETWNIU-UHFFFAOYSA-N,440.0143638640001,-0.9444999999999995,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12,71.94566345214844,31.657127015192124,-2.897003412246704,0.31182795763015747,
68769304,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,PLHJDBGFXBMTGZ-UHFFFAOYSA-N,225.038570324,0.9739,O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,62.888553619384766,14.152350558410852,-2.6351306438446045,0.3799999952316284,
10523146,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+],BITQGIOJQWZUPL-UHFFFAOYSA-M,493.0272738920001,-5.059019999999996,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+],510.166748046875,251.52612901308427,-2.183906078338623,0.25,
75771018,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,IDIIJJHBXUESQI-UHFFFAOYSA-N,437.15176218,2.7923000000000004,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,92.54814147949219,40.457585479308754,-2.5137763023376465,0.8333333134651184,
25505258,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,GCFBRXLSHGKWDP-UHFFFAOYSA-N,645.1424008240001,-1.1119999999999965,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,21.03595733642578,13.571188500321512,-1.9160832166671753,0.3391304314136505,
63210426,Nc1c2ccccc2nc2ccccc12,XJGFWWJLMVZSIG-UHFFFAOYSA-N,194.08439832,2.970200000000001,Nc1c2ccccc2nc2ccccc12,182.26171875,35.37415632113943,-2.7706029415130615,0.3529411852359772,
46666388,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,NXFQHRVNIOXGAQ-UHFFFAOYSA-N,238.033819292,0.07349999999999995,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,152.77027893066406,36.36449342218361,-2.5037271976470947,0.3799999952316284,
10630271,CC1CCC2(C)C(C=O)=CCCC2C1(C)CC1OC(O)C(=O)C12CO2,TYEWCIUNKYTNGK-UHFFFAOYSA-N,348.1936739959999,2.4096,CC1CCC2(C)C(C=O)=CCCC2C1(C)CC1OC(O)C(=O)C12CO2,966.5970458984375,336.56298863933824,-2.1016557216644287,0.1764705926179886,
70019855,CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,AYIRNRDRBQJXIF-UHFFFAOYSA-N,357.000462508,1.3815,CS(=O)(=O)c1ccc(C(O)C(CF)NC(=O)C(Cl)Cl)cc1,67.21430969238281,23.995539817567696,-2.3280627727508545,0.4897959232330322,
94206297,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1.[Na+],OJMNTWPPFNMOCJ-UHFFFAOYSA-M,484.059953924,-4.556299999999994,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1.[Na+],29.737030029296875,14.394504996313058,-2.266925096511841,0.3333333432674408,
91316465,Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1.[Cl-],QWZLBLDNRUUYQI-UHFFFAOYSA-M,461.306057328,3.384820000000002,Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1.[Cl-],80.61439514160156,37.187908924133616,-1.7479807138442993,0.20000000298023224,
87321960,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC12)c1ccco1.[Na+],URDOHUPGIOGTKV-UHFFFAOYSA-M,446.0508287200001,-4.866699999999996,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC12)c1ccco1.[Na+],4.400197505950928,1.9627119118896401,-2.2301623821258545,0.37755101919174194,
40403588,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],WCMIIGXFCMNQDS-UHFFFAOYSA-M,539.1450634519999,-4.570999999999993,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],110.37792205810547,59.50971211307267,-2.136763572692871,0.3047619163990021,
11349651,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O.O,DTSOZYYWEZJFSS-UHFFFAOYSA-N,603.2963011199998,-9.248900000000015,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O.O,209.447509765625,126.35890389295929,-2.701051712036133,0.36781609058380127,
58267808,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,QANQWUQOEJZMLL-UHFFFAOYSA-N,393.147112076,6.563800000000006,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,66.16069030761719,26.01088568653115,-2.9392287731170654,0.3636363744735718,
10566613,CCC1OC(OC(c2c[nH]cn2)C(NC(=O)c2nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c2C)C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc2nc(-c3nc(C(=O)NCCCCNC(=N)N)cs3)cs2)C(C)O)C(OC2OC(CO)C(O)C(OC(N)=O)C2O)C(C)C1C.O=S(=O)(O)O.O=S(=O)(O)O,MYFKIPTTYRRUOH-UHFFFAOYSA-N,1614.5530971279984,-6.045810000000018,CCC1OC(OC(c2c[nH]cn2)C(NC(=O)c2nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c2C)C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc2nc(-c3nc(C(=O)NCCCCNC(=N)N)cs3)cs2)C(C)O)C(OC2OC(CO)C(O)C(OC(N)=O)C2O)C(C)C1C.O=S(=O)(O)O.O=S(=O)(O)O,334.4726867675781,540.0239111704977,-1.759464979171753,0.17277486622333527,
55282237,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],UREZNYTWGJKWBI-UHFFFAOYSA-M,447.29040726399995,3.0764000000000014,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],106.366455078125,47.576695224407175,-2.2020530700683594,0.2753623127937317,
37720163,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,IAIWVQXQOWNYOU-UHFFFAOYSA-N,198.038904672,0.19000000000000006,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,109.64738464355469,21.714448179235777,-2.472383737564087,0.47727271914482117,
59783003,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,BPFYOAJNDMUVBL-UHFFFAOYSA-N,362.139033308,0.5083000000000002,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,21.722736358642578,7.866651231389658,-2.281646251678467,0.6666666865348816,
32780990,CCC(C)C1NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)CCCCC(C)C)C(C)O)CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(C(C)CC)NC1=O.O=S(=O)(O)O.O=S(=O)(O)O,GQOWKFKFLXZQFI-UHFFFAOYSA-N,1350.684686283999,-7.137099999999984,CCC(C)C1NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)C(NC(=O)C(CCN)NC(=O)CCCCC(C)C)C(C)O)CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(C(C)CC)NC1=O.O=S(=O)(O)O.O=S(=O)(O)O,140.16468811035156,189.31829794943894,-2.5660805702209473,0.34166666865348816,
55625421,O=[N+]([O-])C(Br)(CO)CO,LVDKZNITIUWNER-UHFFFAOYSA-N,198.948019772,-0.6611,O=[N+]([O-])C(Br)(CO)CO,905.5248413085938,180.15237574028384,-2.4936165809631348,0.23076923191547394,
38068870,CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.CS(=O)(=O)O,UDHGFPATQWQARM-UHFFFAOYSA-N,414.0897001679999,1.2440000000000004,CC1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23.CS(=O)(=O)O,3.828967809677124,1.5855360821274826,-1.550686001777649,0.5820895433425903,
80961675,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl,JFMGBGLSDVIOHL-UHFFFAOYSA-N,435.11612562,3.140700000000002,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl,1.770090103149414,0.770194737144609,-2.1856842041015625,0.6491228342056274,
16517632,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,KXEBLAPZMOQCKO-UHFFFAOYSA-N,387.11612562,2.2177000000000002,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl,18.540205001831055,7.177212495795296,-2.840994119644165,0.9807692170143127,
59856225,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MYSWGUAQZAJSOK-UHFFFAOYSA-N,331.13321965599994,1.5833,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.9616298079490662,0.31842756856391013,-3.0476043224334717,1.0,
61552043,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O.Cl.Cl,FOGDPGQSHLLYIK-UHFFFAOYSA-N,404.11170653199997,-2.081999999999998,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O.Cl.Cl,315.7734069824219,127.6077386589958,-1.922398328781128,0.18918919563293457,
67991251,CCn1cc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3.[K+],IZMZWLYILJCPDW-UHFFFAOYSA-M,299.01960410000004,-2.882399999999998,CCn1cc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3.[K+],112.35987854003906,33.59780725326852,-2.851763963699341,0.4166666567325592,
21711426,COC1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)COC21.[Na+].[Na+],GRIXGZQULWMCLU-UHFFFAOYSA-L,564.0651357160002,-9.78910000000001,COC1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)COC21.[Na+].[Na+],222.3206787109375,125.40334219575495,-1.4620825052261353,0.22018349170684814,
51738467,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O.O=S(=O)(O)O,YGTPKDKJVZOVCO-UHFFFAOYSA-N,581.2214219279998,-7.977800000000013,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O.O=S(=O)(O)O,45.98394775390625,26.726855534031742,-1.9516830444335938,0.30000001192092896,
10033206,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,JYJTVFIEFKZWCJ-UHFFFAOYSA-N,360.148535372,2.3071,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,18.842079162597656,6.78594773433607,-2.5785529613494873,0.5538461804389954,
78757810,CC[Hg]Sc1ccccc1C(=O)[O-].[Na+],RTKIYNMVFMVABJ-UHFFFAOYSA-L,405.992737808,-1.4181000000000001,CC[Hg]Sc1ccccc1C(=O)[O-].[Na+],162.12396240234375,65.82115169879555,-3.4412460327148438,0.25,
74098449,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,UNJFKXSSGBWRBZ-UHFFFAOYSA-N,410.035476168,-0.0481999999999998,Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,39.89704513549805,16.359203129969533,-2.9473929405212402,0.39080458879470825,
29898355,CC1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,QIPQASLPWJVQMH-UHFFFAOYSA-N,395.14567616000005,2.6385000000000005,CC1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,17.821338653564453,7.042025401053812,-2.712843418121338,0.5074626803398132,
