id,smiles,inchikey,mwt,clogp,pubchem_name,pubchem_id,scaffold,tpsa,normalized_inhibition,SMILES,mic_method,full_strain_name,pmic
10917687,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CC3CC3)cc2O[C@H]1CN(C)Cc1ccc(F)cc1,NSMSKGXQUOLWGD-DYLHXGEVSA-N,500.214506756,3.4878000000000027,"(2s)-2-[(4s,5r)-8-(2-cyclopropylethynyl)-5-[[(4-fluorophenyl)methyl-methylamino]methyl]-4-methyl-1,1-dioxo-4,5-dihydro-3h-6,1lambda6,2-benzoxathiazocin-2-yl]propan-1-ol",54624750.0,O=S1(=O)NCC[C@H](CNCc2ccccc2)Oc2cc(C#CC3CC3)ccc21,70.08,-0.0809524509999999,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CC3CC3)cc2O[C@H]1CN(C)Cc1ccc(F)cc1,Broth microdilution,Acinetobacter baumannii,
10944752,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)Oc2cc(Br)ccc2S1(=O)=O,KQLIECALNJASHC-RZQQEMMASA-N,516.1293552559999,3.256400000000001,"n-[[(4s,5s)-8-bromo-2-[(2r)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-4,5-dihydro-3h-6,1lambda6,2-benzoxathiazocin-5-yl]methyl]-n-methylcyclohexanecarboxamide",54628150.0,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)C1CCCCC1,87.15,0.207856852,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)Oc2cc(Br)ccc2S1(=O)=O,Broth microdilution,Acinetobacter baumannii,
10965375,CCOC(=O)[C@H]1CC(CC2OCCO2)=NO1,RVLPYMFXZAEIJO-MRVPVSSYSA-N,229.09502258,0.4573999999999998,"ethyl (5r)-3-(1,3-dioxolan-2-ylmethyl)-4,5-dihydro-1,2-oxazole-5-carboxylate",712945.0,C1CC(CC2OCCO2)=NO1,66.35000000000001,-0.020809494,CCOC(=O)[C@H]1CC(CC2OCCO2)=NO1,Broth microdilution,Acinetobacter baumannii,
11006341,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,AXKPFOAXAHJUAG-UHFFFAOYSA-N,375.23220541999996,2.5944000000000003,pipamperone,4830.0,O=C(CCCN1CCC(N2CCCCC2)CC1)c1ccccc1,66.64000000000001,0.0257249999999999,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,Broth microdilution,Acinetobacter baumannii,
11128685,O=C(O)CCCCCCC(=O)O,TYFQFVWCELRYAO-UHFFFAOYSA-N,174.089208928,1.4962000000000002,cid 22494956,22494956.0,,74.6,0.0002699999999999,O=C(O)CCCCCCC(=O)O,Broth microdilution,Acinetobacter baumannii,
11337941,O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccccc2)O1)N1CCOCC1,XCSHMSNLVXPSCE-WCIQWLHISA-N,418.21038667999994,0.6849999999999998,"2-[(3r,6ar,8s,10ar)-1-benzoyl-3-hydroxy-3,4,6,6a,8,9,10,10a-octahydro-2h-pyrano[2,3-c][1,5]oxazocin-8-yl]-1-morpholin-4-ylethanone",54658432.0,O=C(C[C@@H]1CC[C@@H]2[C@H](COCCCN2C(=O)c2ccccc2)O1)N1CCOCC1,88.54,-0.0711868529999999,O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccccc2)O1)N1CCOCC1,Broth microdilution,Acinetobacter baumannii,
11418145,CC(=O)Nc1cccc(S(N)(=O)=O)c1,ZMXZWFNWSWLMFN-UHFFFAOYSA-N,214.04121318,0.2923999999999999,n-(3-sulfamoylphenyl)acetamide,5191950.0,c1ccccc1,89.25999999999999,0.088356293,CC(=O)Nc1cccc(S(N)(=O)=O)c1,Broth microdilution,Acinetobacter baumannii,
14873350,CC1(C)C(=O)[C@@H]2O[C@@H]2[C@@]2(C)C1C[C@@H](O)[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)C3OC321,UIUKQADPLSFRBN-NIJWRPTQSA-N,456.21480336399986,3.201100000000002,"1,2alpha-epoxydeacetoxydihydrogedunin",6708599.0,O=C1O[C@@H](c2ccoc2)C2CCC3C4C(CCC3C23OC13)CC(=O)[C@@H]1O[C@H]41,101.8,-0.1698999999999999,CC1(C)C(=O)[C@@H]2O[C@@H]2[C@@]2(C)C1C[C@@H](O)[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)C3OC321,Broth microdilution,Acinetobacter baumannii,
15127530,O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)NCCN1CCCC1,WAIPEFGNGGJMET-YUVXSKOASA-N,515.185684488,1.2401000000000006,"2-[(3s,6as,8r,10as)-1-(4-chlorophenyl)sulfonyl-3-hydroxy-3,4,6,6a,8,9,10,10a-octahydro-2h-pyrano[2,3-c][1,5]oxazocin-8-yl]-n-(2-pyrrolidin-1-ylethyl)acetamide",54659357.0,O=C(C[C@H]1CC[C@H]2[C@@H](COCCCN2S(=O)(=O)c2ccccc2)O1)NCCN1CCCC1,108.41,-0.079142529,O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)NCCN1CCCC1,Broth microdilution,Acinetobacter baumannii,
16024511,CO[C@H]1O[C@H](CO)[C@@H](OC(=O)Nc2ccc(Oc3ccccc3)cc2)[C@H](OC(=O)Nc2ccccc2-c2ccccc2)[C@@H]1OC(=O)Nc1ccccc1-c1ccccc1,RVJRMPQLLBUGDF-FYYRRIAOSA-N,795.279194512,9.3282,"[(2r,3r,4s,5s,6s)-2-(hydroxymethyl)-6-methoxy-4,5-bis[(2-phenylphenyl)carbamoyloxy]oxan-3-yl] n-(4-phenoxyphenyl)carbamate",23806099.0,O=C(Nc1ccccc1-c1ccccc1)O[C@H]1[C@H](OC(=O)Nc2ccc(Oc3ccccc3)cc2)COC[C@H]1OC(=O)Nc1ccccc1-c1ccccc1,162.91,-0.1092633389999999,CO[C@H]1O[C@H](CO)[C@@H](OC(=O)Nc2ccc(Oc3ccccc3)cc2)[C@H](OC(=O)Nc2ccccc2-c2ccccc2)[C@@H]1OC(=O)Nc1ccccc1-c1ccccc1,Broth microdilution,Acinetobacter baumannii,
18871538,CC(C)CC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1cnccn1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,ALBVOUUIQWHTKA-YOSAUDMPSA-N,514.2249911880001,2.4150000000000005,"n-[[(4r,5s)-2-[(2r)-1-hydroxypropan-2-yl]-4-methyl-8-(4-methylpent-1-ynyl)-1,1-dioxo-4,5-dihydro-3h-6,1$l^{6},2-benzoxathiazocin-5-yl]methyl]-n-methyl-2-pyrazinecarboxamide",54618278.0,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)c1cnccn1,112.93,0.003584482,CC(C)CC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1cnccn1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,Broth microdilution,Acinetobacter baumannii,
19291744,CCOC(=O)c1cn2cn[nH]c2nc1=O,LNUWTNVMRDAASE-UHFFFAOYSA-N,208.059640116,-0.4056999999999999,"ethyl 7-oxo-7,8-dihydro[1,2,4]triazolo[4,3-a]pyrimidine-6-carboxylate",135713758.0,O=c1ccn2cn[nH]c2n1,89.35,0.053455239,CCOC(=O)c1cn2cn[nH]c2nc1=O,Broth microdilution,Acinetobacter baumannii,
21086293,C[C@H]1[C@H]([Si](C)(C)F)[C@@H](CCO)O[C@]12C(=O)N(Cc1ccccc1)c1ccc(N3C(=O)c4ccccc4Oc4ccccc43)cc12,DPAVEUGBIKCYPH-BDWVRDEWSA-N,622.22992697,7.4750000000000085,"5-[(3r,3'r,4's,5'r)-1-benzyl-4'-[fluoro(dimethyl)silyl]-5'-(2-hydroxyethyl)-3'-methyl-2-oxospiro[indole-3,2'-oxolane]-5-yl]benzo[b][1,4]benzoxazepin-6-one",23749474.0,O=C1c2ccccc2Oc2ccccc2N1c1ccc2c(c1)[C@]1(CCCO1)C(=O)N2Cc1ccccc1,79.31000000000002,0.134102041,C[C@H]1[C@H]([Si](C)(C)F)[C@@H](CCO)O[C@]12C(=O)N(Cc1ccccc1)c1ccc(N3C(=O)c4ccccc4Oc4ccccc43)cc12,Broth microdilution,Acinetobacter baumannii,
24560700,CC(=O)N1C[C@@H](O)C[C@H]1C(=O)O,BAPRUDZDYCKSOQ-WDSKDSINSA-N,173.068807832,-0.9473,"(2s,4s)-1-acetyl-4-hydroxypyrrolidine-2-carboxylic acid",735936.0,C1CCNC1,77.84,-0.1119126779999999,CC(=O)N1C[C@@H](O)C[C@H]1C(=O)O,Broth microdilution,Acinetobacter baumannii,
25897151,COc1ccc(-n2c(C)cc(CN)c2C)cc1,LTZKWMJXWMLEJP-UHFFFAOYSA-N,230.141913196,2.561440000000001,"([1-(4-methoxyphenyl)-2,5-dimethyl-1h-pyrrol-3-yl]methyl)amine",20983279.0,c1ccc(-n2cccc2)cc1,40.18,0.1215871509999999,COc1ccc(-n2c(C)cc(CN)c2C)cc1,Broth microdilution,Acinetobacter baumannii,
27063732,C=CCC[C@H](Cc1ccc(F)cc1)C(=O)OC[C@@H]1CCCN1C(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,XMADNOJCCWDQTP-XQKNLLDYSA-N,578.3156006959999,5.088300000000006,,,O=C(CCC(=O)N1CCC[C@H]1COC(=O)CCc1ccccc1)NCc1ccccc1,87.15,0.0149803069999999,C=CCC[C@H](Cc1ccc(F)cc1)C(=O)OC[C@@H]1CCCN1C(=O)[C@H](CC=C)CC(=O)N(CCO)Cc1ccccc1,Broth microdilution,Acinetobacter baumannii,
27558503,CC1CCCC(C)N1,SDGKUVSVPIIUCF-UHFFFAOYSA-N,113.12044947999999,1.5369,nanofin,68843.0,C1CCNCC1,12.03,-0.0377499999999999,CC1CCCC(C)N1,Broth microdilution,Acinetobacter baumannii,
28432156,CCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2c(C)noc2C)O1,POIMGXBASHJMJR-LVQVYYBASA-N,410.21653468,0.9588400000000002,"(3r,6as,8r,10as)-n-(3,5-dimethyl-1,2-oxazol-4-yl)-8-[2-(ethylamino)-2-oxoethyl]-3-hydroxy-3,4,6,6a,8,9,10,10a-octahydro-2h-pyrano[2,3-c][1,5]oxazocine-1-carboxamide",54660202.0,O=C(Nc1cnoc1)N1CCCOC[C@H]2OCCC[C@@H]21,126.16,-0.087604006,CCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2c(C)noc2C)O1,Broth microdilution,Acinetobacter baumannii,
30389512,COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(O)=CC(=O)CC1C,KUTVEHNZHKAAAO-UHFFFAOYSA-N,338.05571588,2.7219000000000007,"(1's,6's)-7-chloro-2'-hydroxy-4,6-dimethoxy-6'-methylspiro(benzofuran-2(3h),1'-(2)cyclohexene)-3,4'-dione",5126442.0,O=C1C=CC2(CC1)Oc1ccccc1C2=O,82.06,0.05586,COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(O)=CC(=O)CC1C,Broth microdilution,Acinetobacter baumannii,
30776478,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NCCCCC2NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]cn3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,VRKHYMXTJQCIND-UHFFFAOYSA-N,1421.7489412159996,-1.6776000000000149,"4-[[2-[[2-(1-amino-2-methylbutyl)-4,5-dihydro-1,3-thiazole-4-carbonyl]amino]-4-methylpentanoyl]amino]-5-[[1-[4-[20-(2-amino-2-oxoethyl)-5-(3-aminopropyl)-11-benzyl-8-butan-2-yl-17-(carboxymethyl)-14-(1h-imidazol-5-ylmethyl)-3,6,9,12,15,18,21-heptaoxo-1,4,7,10,13,16,19-heptazacyclohenicos-2-yl]butylamino]-3-methyl-1-oxopentan-2-yl]amino]-5-oxopentanoic acid",2283.0,O=C(CNC(=O)CNC(=O)CNC(=O)C1CSC=N1)NCCCCC1NC(=O)CNC(=O)CNC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC1=O,530.8699999999999,0.01378,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NCCCCC2NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]cn3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,Broth microdilution,Acinetobacter baumannii,
32661360,Cc1noc(C)c1NC(=O)N[C@H]1C=C[C@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,QKJIXQBKLPFZFO-OWCLPIDISA-N,407.21686902799996,0.2615400000000015,"1-(3,5-dimethyl-1,2-oxazol-4-yl)-3-[(2s,3s,6s)-2-(hydroxymethyl)-6-[2-(4-methylpiperazin-1-yl)-2-oxoethyl]-3,6-dihydro-2h-pyran-3-yl]urea",54643779.0,O=C(Nc1cnoc1)N[C@H]1C=C[C@H](CC(=O)N2CCNCC2)OC1,120.17,-0.0517084350000001,Cc1noc(C)c1NC(=O)N[C@H]1C=C[C@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,Broth microdilution,Acinetobacter baumannii,
32701584,C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)N5CCC[C@H]5C(=O)N4[C@@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,AGQTWGGXFGGEER-ZCYISJRMSA-N,1112.270471136,6.547500000000008,"prop-2-enyl (3s,3's,4'r,6's,8'r,8'ar)-6'-[4-[2-[(3r,5r,6s,9s)-6-[3-(2-hydroxyethoxy)phenyl]-2,8-dioxo-1,7-diazatricyclo[7.3.0.03,7]dodecane-5-carbonyl]oxyethoxy]phenyl]-5-iodo-1',2-dioxo-3',4'-diphenylspiro[1h-indole-3,7'-4,6,8,8a-tetrahydro-3h-pyrrolo[2,1-c][1,4]oxazine]-8'-carboxylate",23728300.0,O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H]1C[C@@]1(C(=O)Nc3ccccc31)[C@@H]2c1ccc(OCCOC(=O)[C@@H]2C[C@@H]3C(=O)N4CCC[C@H]4C(=O)N3[C@@H]2c2ccccc2)cc1,190.55,0.0452878199999999,C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)N5CCC[C@H]5C(=O)N4[C@@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,Broth microdilution,Acinetobacter baumannii,
32859566,CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,YZODJQFXMFEJRM-UHFFFAOYSA-N,388.21507813600005,6.1908000000000065,acrisorcin,24144.0,c1ccc2nc3ccccc3cc2c1.c1ccccc1,79.37,0.16471,CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,Broth microdilution,Acinetobacter baumannii,
34519551,O=C(O)c1ccc(O)c(O)c1,YQUVCSBJEUQKSH-UHFFFAOYSA-N,154.026608672,0.7959999999999998,protocatechuic acid,72.0,c1ccccc1,77.76,-0.1922074709999999,O=C(O)c1ccc(O)c(O)c1,Broth microdilution,Acinetobacter baumannii,
34686585,COC(=O)CCCCCCC(=O)N/N=C/[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O,ORUZXJQMFCLFHG-GVARAGBVSA-N,348.1896512359999,-0.934499999999999,,,,148.68,-0.119225101,COC(=O)CCCCCCC(=O)N/N=C/[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O,Broth microdilution,Acinetobacter baumannii,
35975370,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)NC1CCCCC1,FKMUIFHDRNDEEA-DFICYWPVSA-N,547.2294057839999,5.182800000000004,"2-[(1r,3r,4ar,9as)-1-(hydroxymethyl)-6-[[4-(trifluoromethyl)phenyl]carbamoylamino]-3,4,4a,9a-tetrahydro-1h-pyrano[3,4-b][1]benzofuran-3-yl]-n-cyclohexylacetamide",54646939.0,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccccc4)ccc3O[C@@H]2CO1)NC1CCCCC1,108.92000000000002,-0.1559876419999999,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)NC1CCCCC1,Broth microdilution,Acinetobacter baumannii,
36159371,NC(=O)C[C@H](N)C(=O)O,DCXYFEDJOCDNAF-REOHCLBHSA-N,132.053492116,-1.7263000000000002,(2s)-4-amino-2-ammonio-4-oxobutanoate,6992089.0,,106.41,0.044542984,NC(=O)C[C@H](N)C(=O)O,Broth microdilution,Acinetobacter baumannii,
36533529,C[C@@H](O)C#Cc1ccc2c(c1)O[C@@H](CN(C)C)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,UGXKLSUPAKEXSI-GGXPGOJBSA-N,410.1875430599999,0.7490999999999997,"(2r)-4-[(4s,5r)-5-[(dimethylamino)methyl]-2-[(2s)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-4,5-dihydro-3h-6,1lambda6,2-benzoxathiazocin-8-yl]but-3-yn-2-ol",54629601.0,O=S1(=O)NCCCOc2ccccc21,90.31,-0.0031384169999999,C[C@@H](O)C#Cc1ccc2c(c1)O[C@@H](CN(C)C)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,Broth microdilution,Acinetobacter baumannii,
37668445,COC(=O)C[C@@H]1C(C)(C)[C@H](OC(C)=O)[C@@H]2[C@@H](OC(C)=O)[C@]34O[C@@]2(O)[C@]1(C)[C@H]3CC[C@]1(C)C4=CC(=O)O[C@H]1c1ccoc1,AOUYWWJPLUTFAB-ZSQKBIMKSA-N,586.2414120359999,3.3964000000000008,,,O=C1C=C2C(CC[C@@H]3C4CCC[C@@H]5C[C@@]23OC45)[C@H](c2ccoc2)O1,147.8,-0.0158916689999999,COC(=O)C[C@@H]1C(C)(C)[C@H](OC(C)=O)[C@@H]2[C@@H](OC(C)=O)[C@]34O[C@@]2(O)[C@]1(C)[C@H]3CC[C@]1(C)C4=CC(=O)O[C@H]1c1ccoc1,Broth microdilution,Acinetobacter baumannii,
38227073,NNC(=O)CCc1ccccc1,LSSUJBFVEXWEEC-UHFFFAOYSA-N,164.094963004,0.6090999999999993,3-phenylpropanehydrazide,249348.0,c1ccccc1,55.12,0.0710629059999999,NNC(=O)CCc1ccccc1,Broth microdilution,Acinetobacter baumannii,
39355981,O=C1c2ccccc2[C@@]2(Cc3ccccc3N(C3CC3)C2=O)[C@H](c2ccc(CO)cc2)N1Cc1ccccc1,YHCIIMXUHMAIFD-VBTAUBHQSA-N,514.22564282,5.565700000000005,,,O=C1c2ccccc2[C@@]2(Cc3ccccc3N(C3CC3)C2=O)[C@H](c2ccccc2)N1Cc1ccccc1,60.85,0.084037176,O=C1c2ccccc2[C@@]2(Cc3ccccc3N(C3CC3)C2=O)[C@H](c2ccc(CO)cc2)N1Cc1ccccc1,Broth microdilution,Acinetobacter baumannii,
40191677,COC(=O)C[C@H]1C(C)(C)C(=O)[C@@H]2CC3C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,SWTDXMBCOHIACK-HJFYQMTDSA-N,468.214803364,4.2199000000000035,cid 6708507,6708507.0,O=C1C=C2C3C[C@H]4C(=O)CCC(C4=O)C3CCC2[C@H](c2ccoc2)O1,99.88,0.00829,COC(=O)C[C@H]1C(C)(C)C(=O)[C@@H]2CC3C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@@]1(C)C2=O,Broth microdilution,Acinetobacter baumannii,
