id,pubchem_name,pubchem_id,smiles,inchikey,mwt,clogp,full_strain_name,mic_method,pmic
84632098,trimethoprim,5578,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,IEDVJHCEMCRBQM-UHFFFAOYSA-N,290.137890436,1.2575999999999996,Escherichia coli,Broth microdilution,
53665249,sch-79797,4259181,CC(C)c1ccc(Cn2ccc3c4c(N)nc(NC5CC5)nc4ccc32)cc1,AVXQPEKZIGPIJW-UHFFFAOYSA-N,371.2109958000001,4.912700000000004,Escherichia coli,Broth microdilution,
25606904,pemetrexed,135410875,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,427.14918339199994,0.6664,Escherichia coli,Broth microdilution,
25889936,nolatrexed,135400184,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,XHWRWCSCBDLOLM-UHFFFAOYSA-N,284.073182004,2.35992,Escherichia coli,Broth microdilution,
94031947,methotrexate,126941,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,FBOZXECLQNJBKD-ZDUSSCGKSA-N,454.1713158039999,0.2684000000000003,Escherichia coli,Broth microdilution,
99461212,raltitrexed,135400182,Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1,IVTVGDXNLFLDRM-HNNXBMFYSA-N,458.1260054239999,1.9772199999999995,Escherichia coli,Broth microdilution,
