id,smiles,inchikey,mwt,clogp,pubchem_name,pubchem_id,scaffold,tpsa,normalized_inhibition,SMILES,mic_method,full_strain_name,pmic
11572210,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,FPZLLRFZJZRHSY-UHFFFAOYSA-N,585.2798632079999,0.5132000000000028,,,O=C1C2=CC3C(=O)C=CCC3CC2Cc2ccccc21,205.76,-0.05525,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,Broth microdilution,Escherichia coli K-12,
12321117,C=CCc1cc(OC)c2c(c1OC)OCO2,QQRSPHJOOXUALR-UHFFFAOYSA-N,222.089208928,2.1609999999999996,apiole,10659.0,c1ccc2c(c1)OCO2,36.92,0.01026,C=CCc1cc(OC)c2c(c1OC)OCO2,Broth microdilution,Escherichia coli K-12,
13720081,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,OHXPGWPVLFPUSM-UHFFFAOYSA-N,402.24062418799997,4.073300000000003,"3,7,12-trioxocholan-24-oic acid",2975.0,O=C1CCC2C(C1)CC(=O)C1C3CCCC3C(=O)CC21,88.50999999999999,-0.07,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,Broth microdilution,Escherichia coli K-12,
14211124,COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,PPKXEPBICJTCRU-UHFFFAOYSA-N,299.16520675199996,3.0564000000000022,[2-hydroxy-2-(3-methoxyphenyl)cyclohexyl]methyl-dimethylazanium chloride,45371471.0,c1ccc(C2CCCCC2)cc1,32.7,-0.0255449999999999,COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,Broth microdilution,Escherichia coli K-12,
16857926,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,FWLKKPKZQYVAFR-UHFFFAOYSA-N,534.2325786679999,1.6383000000000016,kb 2413; kg 2413; ly 188695; rapimine,441330.0,c1ccc2[nH]c(N3CCCNCC3)nc2c1,182.73,-0.1071999999999999,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,Broth microdilution,Escherichia coli K-12,
19666438,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,QGXBDMJGAMFCBF-UHFFFAOYSA-N,290.2245802,3.959100000000003,3-epiandrosterone,225.0,O=C1CCC2C1CCC1C3CCCCC3CCC21,37.3,-0.0165999999999999,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,Broth microdilution,Escherichia coli K-12,
22938689,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC.Cl,UPUDVKWQBVIKBG-UHFFFAOYSA-N,431.18633611999996,5.842200000000006,"1-[(3,4-diethoxyphenyl)methyl]-6,7-diethoxyisoquinoline;hydron;chloride",118797690.0,c1ccc(Cc2nccc3ccccc23)cc1,49.81,0.238885,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC.Cl,Broth microdilution,Escherichia coli K-12,
25715442,CC1(C)C(=O)C2OC2C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,UIUKQADPLSFRBN-UHFFFAOYSA-N,456.21480336399986,3.201100000000002,"1-(3-furyl)-5-hydroxy-4b,7,7,9b,11a-pentamethyldodecahydrooxireno[2,3-d]oxireno[2',3':7,8]naphtho[2,1-f]isochromene-3,8(3ah,4bh)-dione",628811.0,O=C1CC2CCC3C(CCC4C(c5ccoc5)OC(=O)C5OC543)C2C2OC12,101.8,-0.10545,CC1(C)C(=O)C2OC2C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321,Broth microdilution,Escherichia coli K-12,
26454321,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,OFPXSFXSNFPTHF-UHFFFAOYSA-N,293.10519334,4.025800000000003,oxaprozin,4614.0,c1ccc(-c2ncoc2-c2ccccc2)cc1,63.33,-0.1588499999999999,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,Broth microdilution,Escherichia coli K-12,
27311553,COC(=O)CC1C(C)(C)C(=O)C2CC3C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,SWTDXMBCOHIACK-UHFFFAOYSA-N,468.214803364,4.2199000000000035,"7,11-methano-2h-cycloocta[f][2]benzopyran-8-aceticacid,4-(3-furanyl)-4,4a,5,6,6a,7,8,9,10,11,12,12a-dodecahydro-4a,7,9,9-tetramethyl-2,10,13-trioxo-,methyl ester, (4r,4ar,7s,8s,11s)-",5194782.0,O=C1C=C2C(CCC3C4CCC(=O)C(CC23)C4=O)C(c2ccoc2)O1,99.88,-0.0747500000000001,COC(=O)CC1C(C)(C)C(=O)C2CC3C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,Broth microdilution,Escherichia coli K-12,
