id,smiles,inchikey,mwt,clogp,pubchem_name,pubchem_id,scaffold,tpsa,normalized_inhibition,SMILES,mic_method,full_strain_name,pmic
30591396,COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ccc(NC(=O)CCCN(C)C)cc3CC(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,PJZMHUZBKKCYEV-RXYILKCJSA-N,604.293070748,2.4452000000000016,"4-(dimethylamino)-n-[(2s,3s)-5-[(2s)-1-hydroxypropan-2-yl]-2-[[(4-methoxyphenyl)sulfonyl-methylamino]methyl]-3-methyl-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]butanamide",44488147.0,O=C1Cc2ccccc2O[C@H](CNS(=O)(=O)c2ccccc2)CCN1,128.72,-0.224255568,COc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ccc(NC(=O)CCCN(C)C)cc3CC(=O)N([C@@H](C)CO)C[C@@H]2C)cc1,Broth microdilution,Staphylococcus aureus,
32480398,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C1=O,OCOAZZWZFVYNQI-OJQFFXEZSA-N,669.2736269,7.1732000000000085,"n-[(3s,9r,10s)-9-[[(3,4-dichlorophenyl)methyl-methylamino]methyl]-12-[(2r)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]benzamide",54616881.0,O=C(Nc1ccc2c(c1)C(=O)NCC[C@H](CNCc1ccccc1)OCCCCCO2)c1ccccc1,91.34,-0.265484295,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C1=O,Broth microdilution,Staphylococcus aureus,
34107523,Cc1ccc(S(=O)(=O)N(C)C[C@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)CCC(F)(F)F)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,NPOKHEBSKVPEPK-RZDWVWPCSA-N,685.300856472,5.392220000000006,"4,4,4-trifluoro-n-[(3r,9s,10s)-12-[(2r)-1-hydroxypropan-2-yl]-3,10-dimethyl-9-[[methyl-(4-methylphenyl)sulfonylamino]methyl]-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]butanamide",44616822.0,O=C1NCC[C@@H](CNS(=O)(=O)c2ccccc2)OCCCCCOc2ccccc21,125.48000000000002,-0.4908808099999999,Cc1ccc(S(=O)(=O)N(C)C[C@H]2OCCCC[C@@H](C)Oc3ccc(NC(=O)CCC(F)(F)F)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,Broth microdilution,Staphylococcus aureus,
34313784,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(Br)cc2O[C@@H]1CN(C)C(=O)CN1CCOCC1,YJFCUJWOMZOTGQ-GPMSIDNRSA-N,533.119518844,1.0083000000000009,"n-[[(4r,5s)-8-bromo-2-[(2r)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-4,5-dihydro-3h-6,1lambda6,2-benzoxathiazocin-5-yl]methyl]-n-methyl-2-morpholin-4-ylacetamide",46904199.0,O=C(CN1CCOCC1)NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1,99.62,0.0289050889999999,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(Br)cc2O[C@@H]1CN(C)C(=O)CN1CCOCC1,Broth microdilution,Staphylococcus aureus,
35604931,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)OCCCC[C@@H](C)O3)cc1,OJPORFUYLSQDMM-JTFXUDPOSA-N,801.37713472,6.258000000000006,"n-(2-aminophenyl)-4-[[[(3r,9r,10r)-12-[(2s)-1-hydroxypropan-2-yl]-16-[(4-methoxyphenyl)sulfonylamino]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl-methylamino]methyl]benzamide",54615268.0,O=C(Nc1ccccc1)c1ccc(CNC[C@H]2CCNC(=O)c3cc(NS(=O)(=O)c4ccccc4)ccc3OCCCCCO2)cc1,172.75999999999996,0.248331176,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)OCCCC[C@@H](C)O3)cc1,Broth microdilution,Staphylococcus aureus,
36242777,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O[C@H]1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,YGSKPMJEACRFEQ-QQMNAOGKSA-N,618.227689444,5.3704000000000045,"4,4,4-trifluoro-n-[(2r,3s)-5-[(2s)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[[4-(trifluoromethyl)phenyl]carbamoyl]amino]methyl]-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-8-yl]butanamide",44500446.0,O=C(NC[C@H]1CCNC(=O)c2ccccc2O1)Nc1ccccc1,111.21,-0.1264479279999999,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O[C@H]1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,Broth microdilution,Staphylococcus aureus,
36808031,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)c3nc4ccccc4s3)c2O[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,URAPLHCKRADHID-BVFVYWQFSA-N,626.217461196,5.919500000000006,"n-[(2s,3r)-5-[(2s)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[[4-(trifluoromethyl)phenyl]methyl]amino]methyl]-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-10-yl]-1,3-benzothiazole-2-carboxamide",44495768.0,O=C(Nc1cccc2c1O[C@H](CNCc1ccccc1)CCNC2=O)c1nc2ccccc2s1,95.0,-0.2611349279999999,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)c3nc4ccccc4s3)c2O[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1,Broth microdilution,Staphylococcus aureus,
39200147,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccccc3)ccc2O[C@@H](C)CCCCO[C@@H]1CN(C)C(=O)C1CCCCC1,IZQDSCIBEURBDE-HYHRRZRMSA-N,621.3777863519999,5.773100000000007,"n-[(3s,9s,10r)-9-[[cyclohexanecarbonyl(methyl)amino]methyl]-12-[(2s)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]benzamide",44619025.0,O=C(Nc1ccc2c(c1)C(=O)NCC[C@@H](CNC(=O)C1CCCCC1)OCCCCCO2)c1ccccc1,108.41000000000004,-0.237754397,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)c3ccccc3)ccc2O[C@@H](C)CCCCO[C@@H]1CN(C)C(=O)C1CCCCC1,Broth microdilution,Staphylococcus aureus,
39740149,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc2ccc(NC(=O)CCCN(C)C)cc2CC1=O,PSLIAFXEJSBFAE-MZXMJASYSA-N,616.362470636,5.040200000000005,"4-(dimethylamino)-n-[(2r,3s)-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl-[(4-phenoxyphenyl)methyl]amino]methyl]-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-9-yl]butanamide",44502977.0,O=C1Cc2ccccc2O[C@@H](CNCc2ccc(Oc3ccccc3)cc2)CCN1,94.58,0.026703742,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc2ccc(NC(=O)CCCN(C)C)cc2CC1=O,Broth microdilution,Staphylococcus aureus,
40522620,Cc1noc(C)c1NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N([C@H](C)CO)C[C@H]1C,MUMMUGGPDFBDAE-MTCUJEMASA-N,663.363198908,5.432040000000007,"n-[(3r,9s,10r)-9-[[(3,5-dimethyl-1,2-oxazol-4-yl)carbamoyl-methylamino]methyl]-12-[(2r)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-2-phenylacetamide",44498611.0,O=C(Cc1ccccc1)Nc1ccc2c(c1)C(=O)NCC[C@@H](CNC(=O)Nc1cnoc1)OCCCCCO2,146.46999999999997,0.0113633789999999,Cc1noc(C)c1NC(=O)N(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)Cc3ccccc3)cc2C(=O)N([C@H](C)CO)C[C@H]1C,Broth microdilution,Staphylococcus aureus,
41011461,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)Oc2ccc(NC(=O)Nc3cccc4ccccc34)cc2CC1=O,SDGYLMDZYUPOHC-XNSHOJTPSA-N,609.295119348,5.796700000000004,"1-[[(2r,3s)-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-9-(naphthalen-1-ylcarbamoylamino)-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-2-yl]methyl]-1-methyl-3-phenylurea",44504360.0,O=C1Cc2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@@H](CNC(=O)Nc2ccccc2)CCN1,123.24,-0.0251697619999999,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)Oc2ccc(NC(=O)Nc3cccc4ccccc34)cc2CC1=O,Broth microdilution,Staphylococcus aureus,
41529327,C=CC[C@H](CC(=O)N(CCO)Cc1ccccc1)C(=O)NCCOC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C,FMEBQXGUKZXDCB-DNQXCXABSA-N,530.299201684,3.1734000000000018,1-o-[2-[[(2r)-2-[2-[benzyl(2-hydroxyethyl)amino]-2-oxoethyl]pent-4-enoyl]amino]ethyl] 4-o-tert-butyl (2r)-2-prop-2-enylbutanedioate,44201825.0,c1ccccc1,122.24,0.0356193179999999,C=CC[C@H](CC(=O)N(CCO)Cc1ccccc1)C(=O)NCCOC(=O)[C@H](CC=C)CC(=O)OC(C)(C)C,Broth microdilution,Staphylococcus aureus,
43096510,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,ILKJAFIWWBXGDU-UHFFFAOYSA-N,502.23668168,3.5238000000000023,penticort,2133.0,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OC3(CCCC3)OC12,99.13,-0.0700499999999999,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,Broth microdilution,Staphylococcus aureus,
43716616,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2O[C@@H](C)CCCCO[C@H]1CN(C)S(=O)(=O)c1ccc(F)cc1,NDCXGHFSBAYIPD-FYZNHFMZSA-N,690.346249192,5.396100000000006,"1-cyclohexyl-3-[(3s,9r,10r)-9-[[(4-fluorophenyl)sulfonyl-methylamino]methyl]-12-[(2s)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]urea",44497794.0,O=C(Nc1ccc2c(c1)C(=O)NCC[C@H](CNS(=O)(=O)c1ccccc1)OCCCCCO2)NC1CCCCC1,137.51000000000002,0.061958507,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2O[C@@H](C)CCCCO[C@H]1CN(C)S(=O)(=O)c1ccc(F)cc1,Broth microdilution,Staphylococcus aureus,
46242811,Cc1ccc(S(=O)(=O)[N-]Cl)cc1.[Na+],VDQQXEISLMTGAB-UHFFFAOYSA-N,226.978371424,-0.78478,chloramine-t,3641960.0,c1ccccc1,48.24,0.028135,Cc1ccc(S(=O)(=O)[N-]Cl)cc1.[Na+],Broth microdilution,Staphylococcus aureus,
46593948,CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,NWWORXYTJRPSMC-QKPAOTATSA-N,355.16310214,-0.9986999999999997,emiglitate,72004.0,c1ccc(OCCN2CCCCC2)cc1,119.69,0.0872168979999999,CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,Broth microdilution,Staphylococcus aureus,
48216467,C[C@@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O1,HEADYOFXZPTIAZ-PXHXSQDOSA-N,752.2866836280001,6.604700000000008,"1-[[(3r,9s,10s)-16-[(4-fluorophenyl)sulfonylamino]-12-[(2r)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-1-methyl-3-[4-(trifluoromethyl)phenyl]urea",44502201.0,O=C(NC[C@@H]1CCNC(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2OCCCCCO1)Nc1ccccc1,137.51000000000002,0.176222149,C[C@@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc(C(F)(F)F)cc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O1,Broth microdilution,Staphylococcus aureus,
49477120,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccccc2C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O,AAENOGRDWGDRJO-GTNJKRJXSA-N,569.250141228,5.894200000000006,"1-[[(10r,11s)-13-[(2r)-1-hydroxypropan-2-yl]-11-methyl-14-oxo-9-oxa-13-azatricyclo[13.4.0.02,7]nonadeca-1(19),2,4,6,15,17-hexaen-10-yl]methyl]-1-methyl-3-[2-(trifluoromethyl)phenyl]urea",54637757.0,O=C(NC[C@H]1CCNC(=O)c2ccccc2-c2ccccc2CO1)Nc1ccccc1,82.11,-0.160639752,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccccc2C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O,Broth microdilution,Staphylococcus aureus,
49846492,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)OCc2cnnn2CCCC1=O,QEXGJGRYUGYWJV-OREGWCPLSA-N,571.2464549040001,2.9156000000000013,"n-[[(8s,9s)-6-[(2r)-1-hydroxypropan-2-yl]-8-methyl-5-oxo-10-oxa-1,6,14,15-tetrazabicyclo[10.3.0]pentadeca-12,14-dien-9-yl]methyl]-n-methyl-4-phenoxybenzenesulfonamide",44505157.0,O=C1CCCn2nncc2CO[C@H](CNS(=O)(=O)c2ccc(Oc3ccccc3)cc2)CCN1,127.09,0.0034069869999999,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)OCc2cnnn2CCCC1=O,Broth microdilution,Staphylococcus aureus,
53456855,COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3ccc(NC(=O)Cn4cnnn4)cc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1,PHFMOQBPIOSABU-GGUMNFRJSA-N,587.216217396,0.8612000000000015,"n-[(2r,3r)-5-[(2r)-1-hydroxypropan-2-yl]-2-[[(4-methoxyphenyl)sulfonyl-methylamino]methyl]-3-methyl-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-8-yl]-2-(tetrazol-1-yl)acetamide",44487070.0,O=C(Cn1cnnn1)Nc1ccc2c(c1)C(=O)NCC[C@H](CNS(=O)(=O)c1ccccc1)O2,169.07999999999998,-0.1247229809999999,COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3ccc(NC(=O)Cn4cnnn4)cc3C(=O)N([C@H](C)CO)C[C@H]2C)cc1,Broth microdilution,Staphylococcus aureus,
53713010,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)C3CCCCC3)c2O[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,OFNMEGUDOANJDK-OSOCVKALSA-N,575.231762088,5.864300000000006,"n-[(2r,3s)-2-[[(3,4-dichlorophenyl)methyl-methylamino]methyl]-5-[(2s)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-10-yl]cyclohexanecarboxamide",44496686.0,O=C1NCC[C@H](CNCc2ccccc2)Oc2c(NC(=O)C3CCCCC3)cccc21,82.10999999999999,-0.051134148,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)C3CCCCC3)c2O[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1,Broth microdilution,Staphylococcus aureus,
53921757,C[C@@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2ccccc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O1,GPKDICRTJULNLP-WGKZYHDKSA-N,710.2985500520001,5.175500000000005,"1-[(3r,9s,10s)-9-[[benzenesulfonyl(methyl)amino]methyl]-12-[(2r)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-16-yl]-3-(1,3-benzodioxol-5-yl)urea",44504481.0,O=C(Nc1ccc2c(c1)OCO2)Nc1ccc2c(c1)C(=O)NCC[C@@H](CNS(=O)(=O)c1ccccc1)OCCCCCO2,155.97,-0.005692631,C[C@@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2ccccc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O1,Broth microdilution,Staphylococcus aureus,
54903176,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@@H]1CN(C)S(=O)(=O)c1cn(C)cn1,KARFHHZLAUZMIS-NPPFBWRTSA-N,538.191976808,2.0766999999999998,"n-[[(4s,5s)-8-(cyclopenten-1-yl)-2-[(2s)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-4,5-dihydro-3h-6,1lambda6,2-benzoxathiazocin-5-yl]methyl]-n,1-dimethylimidazole-4-sulfonamide",54630702.0,O=S(=O)(NC[C@@H]1CCNS(=O)(=O)c2ccc(C3=CCCC3)cc2O1)c1c[nH]cn1,122.04,-0.0470962669999999,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C3=CCCC3)cc2O[C@@H]1CN(C)S(=O)(=O)c1cn(C)cn1,Broth microdilution,Staphylococcus aureus,
56408063,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,QVCMHGGNRFRMAD-UHFFFAOYSA-N,325.152537456,-0.3925999999999994,"4,5-dihydroxy-3,4,5-trimethyl-4,5,8,10,12,13,13a,13b-octahydro-2h-[1,6]dioxacycloundecino[2,3,4-gh]pyrrolizine-2,6(3h)-dione",4246.0,O=C1CCCC(=O)OC2CCN3CC=C(CO1)C23,96.3,-0.0592999999999999,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,Broth microdilution,Staphylococcus aureus,
56742923,C[C@@H]1CCCCO[C@@H](CN(C)Cc2ccc(C(=O)O)cc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O1,BEBWWVPCBIATQG-VUYBWUDLSA-N,681.3083864639999,5.113100000000005,"4-[[[(3r,9r,10r)-16-(benzenesulfonamido)-12-[(2s)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl-methylamino]methyl]benzoic acid",54615135.0,O=C1NCC[C@H](CNCc2ccccc2)OCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,145.71,0.019220542,C[C@@H]1CCCCO[C@@H](CN(C)Cc2ccc(C(=O)O)cc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O1,Broth microdilution,Staphylococcus aureus,
57706287,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc3c(c2)OCO3)Oc2ccc(NS(=O)(=O)c3cn(C)cn3)cc2CC1=O,GZMPNTQGQGZDGI-ANSQWYIGSA-N,628.2315331119999,2.2624999999999993,"3-(1,3-benzodioxol-5-yl)-1-[[(2r,3s)-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-9-[(1-methylimidazol-4-yl)sulfonylamino]-6-oxo-2,3,4,7-tetrahydro-1,5-benzoxazonin-2-yl]methyl]-1-methylurea",44502824.0,O=C1Cc2cc(NS(=O)(=O)c3c[nH]cn3)ccc2O[C@@H](CNC(=O)Nc2ccc3c(c2)OCO3)CCN1,164.56,0.1282505729999999,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccc3c(c2)OCO3)Oc2ccc(NS(=O)(=O)c3cn(C)cn3)cc2CC1=O,Broth microdilution,Staphylococcus aureus,
60275785,CSc1nc(C)nc2ccccc12,XVVUFHKVQZEEJZ-UHFFFAOYSA-N,190.05646932,2.660120000000001,2-methyl-4-(methylsulfanyl)quinazoline,11564608.0,c1ccc2ncncc2c1,25.78,-0.1245298560000001,CSc1nc(C)nc2ccccc12,Broth microdilution,Staphylococcus aureus,
60352755,C[C@H](O)C#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)C1CCCCC1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,LPOKCFFNFOPMKO-MTXNFPGFSA-N,506.2450579359999,2.226200000000001,"n-[[(4r,5s)-8-[(3s)-3-hydroxybut-1-ynyl]-2-[(2r)-1-hydroxypropan-2-yl]-4-methyl-1,1-dioxo-4,5-dihydro-3h-6,1lambda6,2-benzoxathiazocin-5-yl]methyl]-n-methylcyclohexanecarboxamide",54629032.0,O=C(NC[C@@H]1CCNS(=O)(=O)c2ccccc2O1)C1CCCCC1,107.38,-0.098843653,C[C@H](O)C#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)C1CCCCC1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,Broth microdilution,Staphylococcus aureus,
60819957,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2O[C@@H](C)CCCCO[C@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2,LREIFXJLTBRFII-IUVSGJEMSA-N,695.389413656,5.828900000000006,"3-(1,3-benzodioxol-5-yl)-1-[[(3s,9r,10r)-16-(cyclohexylcarbamoylamino)-12-[(2s)-1-hydroxypropan-2-yl]-3,10-dimethyl-13-oxo-2,8-dioxa-12-azabicyclo[12.4.0]octadeca-1(14),15,17-trien-9-yl]methyl]-1-methylurea",44618053.0,O=C(NC[C@H]1CCNC(=O)c2cc(NC(=O)NC3CCCCC3)ccc2OCCCCCO1)Nc1ccc2c(c1)OCO2,150.93,0.134090948,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)NC3CCCCC3)ccc2O[C@@H](C)CCCCO[C@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2,Broth microdilution,Staphylococcus aureus,
61235115,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)Nc3cccc4ccccc34)c2O[C@@H]1CN(C)S(=O)(=O)c1cccs1,XNHZQQLIHVNGMI-PBDKAQRYSA-N,622.191976808,5.086100000000004,"1-[(2s,3r)-5-[(2s)-1-hydroxypropan-2-yl]-3-methyl-2-[[methyl(thiophen-2-ylsulfonyl)amino]methyl]-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-10-yl]-3-naphthalen-1-ylurea",134829945.0,O=C(Nc1cccc2c1O[C@H](CNS(=O)(=O)c1cccs1)CCNC2=O)Nc1cccc2ccccc12,128.28,-0.081596851,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)Nc3cccc4ccccc34)c2O[C@@H]1CN(C)S(=O)(=O)c1cccs1,Broth microdilution,Staphylococcus aureus,
62176923,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NS(=O)(=O)c3cn(C)cn3)c2O[C@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1,ZFPBBSAAYICIOS-BSRJHKFKSA-N,625.143168044,2.4151000000000007,"n-[(2r,3s)-2-[[(4-chlorophenyl)sulfonyl-methylamino]methyl]-5-[(2s)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-10-yl]-1-methylimidazole-4-sulfonamide",44497588.0,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)Oc2c(NS(=O)(=O)c3c[nH]cn3)cccc21,151.14,0.0836440349999999,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NS(=O)(=O)c3cn(C)cn3)c2O[C@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1,Broth microdilution,Staphylococcus aureus,
62498897,C[C@@H](NC(=O)N(C)C[C@@H]1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N([C@@H](C)CO)C[C@@H]1C)c1ccccc1,WVFRUYXRTWIHMU-NBTLCYJSSA-N,582.320605824,5.6058000000000066,"1-[[(10r,11s)-13-[(2s)-1-hydroxypropan-2-yl]-11,16-dimethyl-14-oxo-9-oxa-13,16-diazatetracyclo[13.7.0.02,7.017,22]docosa-1(15),2,4,6,17,19,21-heptaen-10-yl]methyl]-1-methyl-3-[(1r)-1-phenylethyl]urea",54637969.0,O=C(NCc1ccccc1)NC[C@H]1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1,87.04,-0.2167509059999999,C[C@@H](NC(=O)N(C)C[C@@H]1OCc2ccccc2-c2c(n(C)c3ccccc23)C(=O)N([C@@H](C)CO)C[C@@H]1C)c1ccccc1,Broth microdilution,Staphylococcus aureus,
62824852,Cc1noc(C)c1NC(=O)N(C)C[C@H]1Oc2c(NS(=O)(=O)c3c(C)noc3C)cccc2C(=O)N([C@H](C)CO)C[C@H]1C,DWAQROZCZYCVAI-DOQJBMMISA-N,604.231533112,3.081080000000002,"3-(3,5-dimethyl-1,2-oxazol-4-yl)-1-[[(2s,3r)-10-[(3,5-dimethyl-1,2-oxazol-4-yl)sulfonylamino]-5-[(2r)-1-hydroxypropan-2-yl]-3-methyl-6-oxo-3,4-dihydro-2h-1,5-benzoxazocin-2-yl]methyl]-1-methylurea",44498013.0,O=C(NC[C@@H]1CCNC(=O)c2cccc(NS(=O)(=O)c3cnoc3)c2O1)Nc1cnoc1,180.34,0.1032786,Cc1noc(C)c1NC(=O)N(C)C[C@H]1Oc2c(NS(=O)(=O)c3c(C)noc3C)cccc2C(=O)N([C@H](C)CO)C[C@H]1C,Broth microdilution,Staphylococcus aureus,
