id,inchikey,pubchem_name,pubchem_id,smiles,scaffold,mwt,clogp,tpsa,normalized_inhibition,SMILES,mic_method,full_strain_name
SCB-28432156,POIMGXBASHJMJR-LVQVYYBASA-N,"(3r,6as,8r,10as)-n-(3,5-dimethyl-1,2-oxazol-4-yl)-8-[2-(ethylamino)-2-oxoethyl]-3-hydroxy-3,4,6,6a,8,9,10,10a-octahydro-2h-pyrano[2,3-c][1,5]oxazocine-1-carboxamide",54660202.0,CCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2c(C)noc2C)O1,O=C(Nc1cnoc1)N1CCCOC[C@H]2OCCC[C@@H]21,410.21653468,0.9588400000000002,126.16,-0.087604006,CCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2c(C)noc2C)O1,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-30389512,KUTVEHNZHKAAAO-UHFFFAOYSA-N,"(1's,6's)-7-chloro-2'-hydroxy-4,6-dimethoxy-6'-methylspiro(benzofuran-2(3h),1'-(2)cyclohexene)-3,4'-dione",5126442.0,COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(O)=CC(=O)CC1C,O=C1C=CC2(CC1)Oc1ccccc1C2=O,338.05571588,2.7219000000000007,82.06,0.05586,COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(O)=CC(=O)CC1C,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-30776478,VRKHYMXTJQCIND-UHFFFAOYSA-N,"4-[[2-[[2-(1-amino-2-methylbutyl)-4,5-dihydro-1,3-thiazole-4-carbonyl]amino]-4-methylpentanoyl]amino]-5-[[1-[4-[20-(2-amino-2-oxoethyl)-5-(3-aminopropyl)-11-benzyl-8-butan-2-yl-17-(carboxymethyl)-14-(1h-imidazol-5-ylmethyl)-3,6,9,12,15,18,21-heptaoxo-1,4,7,10,13,16,19-heptazacyclohenicos-2-yl]butylamino]-3-methyl-1-oxopentan-2-yl]amino]-5-oxopentanoic acid",2283.0,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NCCCCC2NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]cn3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,O=C(CNC(=O)CNC(=O)CNC(=O)C1CSC=N1)NCCCCC1NC(=O)CNC(=O)CNC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC1=O,1421.7489412159996,-1.6776000000000149,530.8699999999999,0.01378,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NCCCCC2NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]cn3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-32661360,QKJIXQBKLPFZFO-OWCLPIDISA-N,"1-(3,5-dimethyl-1,2-oxazol-4-yl)-3-[(2s,3s,6s)-2-(hydroxymethyl)-6-[2-(4-methylpiperazin-1-yl)-2-oxoethyl]-3,6-dihydro-2h-pyran-3-yl]urea",54643779.0,Cc1noc(C)c1NC(=O)N[C@H]1C=C[C@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,O=C(Nc1cnoc1)N[C@H]1C=C[C@H](CC(=O)N2CCNCC2)OC1,407.216869028,0.2615400000000015,120.17,-0.0517084350000001,Cc1noc(C)c1NC(=O)N[C@H]1C=C[C@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-32701584,AGQTWGGXFGGEER-ZCYISJRMSA-N,"prop-2-enyl (3s,3's,4'r,6's,8'r,8'ar)-6'-[4-[2-[(3r,5r,6s,9s)-6-[3-(2-hydroxyethoxy)phenyl]-2,8-dioxo-1,7-diazatricyclo[7.3.0.03,7]dodecane-5-carbonyl]oxyethoxy]phenyl]-5-iodo-1',2-dioxo-3',4'-diphenylspiro[1h-indole-3,7'-4,6,8,8a-tetrahydro-3h-pyrrolo[2,1-c][1,4]oxazine]-8'-carboxylate",23728300.0,C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)N5CCC[C@H]5C(=O)N4[C@@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H]1C[C@@]1(C(=O)Nc3ccccc31)[C@@H]2c1ccc(OCCOC(=O)[C@@H]2C[C@@H]3C(=O)N4CCC[C@H]4C(=O)N3[C@@H]2c2ccccc2)cc1,1112.270471136,6.547500000000008,190.55,0.0452878199999999,C=CCOC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(OCCOC(=O)[C@@H]3C[C@@H]4C(=O)N5CCC[C@H]5C(=O)N4[C@@H]3c3cccc(OCCO)c3)cc2)[C@]12C(=O)Nc1ccc(I)cc12,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-32859566,YZODJQFXMFEJRM-UHFFFAOYSA-N,acrisorcin,24144.0,CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,c1ccc2nc3ccccc3cc2c1.c1ccccc1,388.2150781360001,6.190800000000007,79.37,0.16471,CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-34519551,YQUVCSBJEUQKSH-UHFFFAOYSA-N,protocatechuic acid,72.0,O=C(O)c1ccc(O)c(O)c1,c1ccccc1,154.026608672,0.7959999999999998,77.76,-0.1922074709999999,O=C(O)c1ccc(O)c(O)c1,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-34686585,ORUZXJQMFCLFHG-GVARAGBVSA-N,,,COC(=O)CCCCCCC(=O)N/N=C/[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O,,348.1896512359999,-0.934499999999999,148.68,-0.119225101,COC(=O)CCCCCCC(=O)N/N=C/[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-35975370,FKMUIFHDRNDEEA-DFICYWPVSA-N,"2-[(1r,3r,4ar,9as)-1-(hydroxymethyl)-6-[[4-(trifluoromethyl)phenyl]carbamoylamino]-3,4,4a,9a-tetrahydro-1h-pyrano[3,4-b][1]benzofuran-3-yl]-n-cyclohexylacetamide",54646939.0,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)NC1CCCCC1,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccccc4)ccc3O[C@@H]2CO1)NC1CCCCC1,547.2294057839999,5.182800000000004,108.92000000000002,-0.1559876419999999,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)NC1CCCCC1,Broth microdilution,Acinetobacter baumannii ATCC 17978
SCB-36159371,DCXYFEDJOCDNAF-REOHCLBHSA-N,(2s)-4-amino-2-ammonio-4-oxobutanoate,6992089.0,NC(=O)C[C@H](N)C(=O)O,,132.053492116,-1.7263000000000002,106.41,0.044542984,NC(=O)C[C@H](N)C(=O)O,Broth microdilution,Acinetobacter baumannii ATCC 17978
